SPEAMOEA,P,J,F,D,12,892,0.4961,0.0161,16618,12302,DA,0,VII,proc
SPEAMOEA,S,J,O,D,73,798,0.4922,0.0123,7118,11274,DC,0,VII,proc
SPEAMOEA,X,P,E,D,12,20,0.4883,0.000015797,4781313,12008,NS,,,proc
SPEAMOEA,X,V,B,D,14,245,0.4883,0.0118,8984,12422,DAB,0,VII,proc
SPEAMOEA,Z,K,M,D,8,409,0.4766,0.000015797,4668943,10896,NS,,,proc
SPEAMOEA,C,H,B,D,14,316,0.4453,0.0156,14282,8228,DAV,0,VII,proc
SPEAMOEA,X,P,E,D,12,155,0.4219,0.0161,8841,10100,DCV,0,VII,proc
SPEAMOEA,I,C,S,D,5,109,0.4023,0.0143,6922,11658,DC,0,VII,proc
SPEAMOEA,W,V,B,D,14,1017,0.3906,0.0177,6989,11956,DC,0,VII,proc
SPIRAL PLANETARY SECTOR,A,Q,Y,D,,63,1.6641,1.3952,7284,1466,F,1,VB,proc
SPIRAL PLANETARY SECTOR,A,Q,Y,D,,84,1.25,1.0748,6211,1832,F,8,VB,proc
SPIRAL PLANETARY SECTOR,F,C,U,B,3,6,0.3086,0.5187,2560,7468,M,6,VA,proc
STOCK 1 SECTOR,P,T,R,D,4,16,1.3555,1.222,6578,654,F,6,VAB,proc
STOCK 1 SECTOR,M,W,V,C,2,4,0.7187,0.8117,4247,6372,K,6,VA,proc
STOCK 1 SECTOR,C,O,W,B,16,4,0.4453,0.6116,3121,3978,M,3,VA,proc
STOCK 1 SECTOR,B,V,F,B,11,1,0.2578,0.434,2357,556,M,7,VA,proc
STOCK 1 SECTOR,I,X,I,B,10,4,0.2109,0.4154,1988,5306,L,0,V,proc
STRANEAE,X,M,W,D,1,1729,0.957,29.4511,2795,12888,S,5,IIIB,proc
STRANU,F,C,M,D,7,1187,0.9766,29.702,2838,12796,CJ,5,IIIB,proc
STRANU,B,W,N,D,6,1590,0.9531,29.3996,2780,12966,MS,5,IIIB,proc
STRUVE'S LOST SECTOR,M,S,T,C,3,7,0.7734,0.8448,5219,4068,G,9,VAB,proc
STRUVE'S LOST SECTOR,H,C,L,B,8,0,0.2891,0.4179,2835,12850,M,5,VA,proc
STUEMAEA,A,A,A,H,,95,115.0469,9.7096,44431,1,WNC,0,I,proc
STUEMAEA,H,H,V,F,2,184,9.625,3.7317,23904,20,B,0,VZ,proc
STUEMAEA,S,U,O,E,6,867,5.5898,2.6674,15680,124,B,0,VZ,proc
STUEMAEA,M,T,Q,E,5,133,3.5469,2.6378,11786,362,B,9,IIIAB,proc
STUEMAEA,M,T,Q,E,5,2976,3.0898,43.3553,5862,866,G,1,IB,proc
STUEMAEA,W,V,C,D,,1696,1.5703,1.2777,7833,2298,A,8,VI,proc
STUEMAEA,B,Y,F,D,12,2168,1.293,33.2225,3364,5966,MS,1,IIIAB,proc
STUEMAEA,X,R,H,D,11,1383,1.0859,31.0321,3022,9528,M,3,IIIB,proc
STUEMEAE,W,V,C,D,,6384,1.3281,1.2108,6963,3126,F,3,VB,proc
STUEMEAE,A,F,Q,D,5,7224,1.2344,1.0934,6019,2150,F,9,VB,proc
STUEMEAE,E,G,Y,D,,4274,1.1172,0.9999,5768,1960,G,2,VAB,proc
STUEMEAE,E,G,Y,D,,5464,1.0273,1.0306,5286,1150,G,8,VA,proc
STUEMEAE,E,G,Y,D,,3187,1.0195,0.9914,5829,1292,G,2,VAB,proc
STUEMEAE,E,G,Y,D,,2303,0.9023,1.0295,5629,1534,G,4,VAB,proc
STUEMEAE,J,M,W,C,1,524,0.8633,0.88,4931,11394,K,1,VAB,proc
STUEMEAE,J,M,W,C,1,4026,0.8398,0.8086,4922,9368,K,1,VAB,proc
STUEMEAE,J,M,W,C,1,8686,0.8242,0.8658,4781,4702,K,2,VA,proc
STUEMEAE,J,M,W,C,1,2003,0.8008,0.8324,4803,10754,K,2,VA,proc
STUEMEAE,J,M,W,C,1,6077,0.7773,0.8041,4616,10498,K,3,VAB,proc
STUEMEAE,J,M,W,C,1,3102,0.7734,0.843,4458,5860,K,4,VA,proc
STUEMEAE,V,X,F,C,,95,0.7695,0.9313,4944,10952,K,1,VA,proc
STUEMEAE,J,M,W,C,1,1040,0.7539,0.8351,5255,5462,G,9,VAB,proc
STUEMEAE,J,M,W,C,1,6777,0.7461,0.8437,4423,12038,K,5,VA,proc
STUEMEAE,J,M,W,C,1,7627,0.7422,0.8018,4898,5146,K,2,VA,proc
STUEMEAE,E,G,Y,D,,9995,0.7031,0.828,4723,1162,K,3,VA,proc
STUEMEAE,J,M,W,C,1,8134,0.7031,0.7518,4231,11106,K,6,VA,proc
STUEMEAE,J,M,W,C,1,2715,0.6914,0.7518,4954,5580,K,1,VAB,proc
STUEMEAE,J,M,W,C,1,7471,0.6836,0.7239,4467,5840,K,4,VAB,proc
STUEMEAE,J,M,W,C,1,7301,0.6562,0.7153,4181,11482,K,6,VA,proc
STUEMEAE,J,M,W,C,1,7212,0.6523,0.7643,4356,4378,K,5,VA,proc
STUEMEAE,J,M,W,C,1,8642,0.6484,0.7123,4281,5702,K,6,VA,proc
STUEMEAE,J,M,W,C,1,4667,0.6445,0.7103,4300,11512,K,5,VAB,proc
STUEMEAE,J,M,W,C,1,7937,0.6406,0.7855,4145,11796,K,7,VA,proc
STUEMEAE,E,G,Y,C,,8010,0.6367,0.8249,3953,7652,K,8,VA,proc
STUEMEAE,I,E,E,C,,1464,0.6328,0.7269,4030,12724,K,7,VA,proc
STUEMEAE,J,M,W,C,1,3656,0.6328,0.7624,4080,12514,K,7,VA,proc
STUEMEAE,J,M,W,C,1,7012,0.6328,0.8051,4427,4614,K,5,VA,proc
STUEMEAE,J,M,W,C,1,4516,0.6289,0.7709,4678,8638,K,3,VAB,proc
STUEMEAE,J,M,W,C,1,1005,0.6211,0.6736,4014,9626,K,7,VA,proc
STUEMEAE,A,A,A,E,,4468,0.6133,0.7953,4675,210,TTS,3,VA,proc
STUEMEAE,J,M,W,C,1,1906,0.6016,0.7686,4073,5530,K,7,VA,proc
STUEMEAE,J,M,W,C,1,7779,0.6016,0.7996,4606,9132,K,3,VAB,proc
STUEMEAE,J,M,W,C,1,3741,0.582,0.6695,4363,10022,K,5,VAB,proc
STUEMEAE,E,G,Y,D,,2575,0.5664,0.7401,4337,620,K,5,VA,proc
STUEMEAE,J,M,W,C,1,2988,0.5469,0.6996,3785,11316,K,9,VA,proc
STUEMEAE,K,M,W,C,1,342,0.543,0.6297,3804,6292,K,9,VA,proc
STUEMEAE,J,M,W,C,1,1357,0.5234,0.729,3910,12822,K,8,VA,proc
STUEMEAE,J,M,W,C,1,6403,0.5195,0.6942,3874,6126,K,8,VA,proc
STUEMEAE,J,M,W,C,1,730,0.5039,0.6437,3984,5410,K,8,VA,proc
STUEMEAE,A,A,A,E,,1446,0.5,0.6982,2968,96,TTS,4,VA,proc
STUEMEAE,J,M,W,C,1,5034,0.4922,0.6163,4043,5504,K,7,VA,proc
STUEMEAE,J,M,W,C,1,8749,0.4922,0.6652,3726,12939,K,9,VA,proc
STUEMEAE,J,M,W,C,1,6510,0.4805,0.6474,3858,8210,K,8,VA,proc
STUEMEAE,J,M,W,C,1,7441,0.4687,0.6146,3706,9434,K,9,VA,proc
STUEMEAE,J,M,W,C,1,2904,0.4648,0.6723,3314,5394,M,2,VA,proc
STUEMEAE,J,M,W,C,1,5244,0.4648,0.5855,3682,9156,M,0,VA,proc
STUEMEAE,J,M,W,C,1,8364,0.4648,0.6719,3534,4970,M,0,VA,proc
STUEMEAE,J,M,W,C,1,6287,0.4609,0.562,3626,8610,M,0,VA,proc
STUEMEAE,R,D,T,B,3,8,0.3828,0.5522,3029,10644,M,3,VA,proc
STUEMEAE,R,D,T,B,3,117,0.3672,0.5109,2930,9640,M,4,VA,proc
STUEMEAE,M,U,D,B,,112,0.3633,0.5206,3072,7028,M,3,VA,proc
STUEMEAE,R,D,T,B,3,118,0.3477,0.4812,3228,8280,M,2,VA,proc
STUEMEAE,R,D,T,B,3,107,0.3281,0.5471,3050,10754,M,3,VA,proc
STUEMEAE,A,A,A,B,,0,0.3164,0.4947,2994,3580,M,4,VA,proc
STUEMEAE,R,D,T,B,3,141,0.2422,0.4181,2262,5318,M,8,VA,proc
STUEMEAE,R,D,T,B,3,47,0.2383,0.3771,2249,11006,M,8,VA,proc
STUEMEAE,M,I,B,E,,8855,0.1406,0.3184,1436,84,TTS,8,VI,proc
STUEMIE,F,R,V,E,2,6410,3.5,44.6,6326,702,F,7,IB,proc
Stuemoa,A,A,A,H,,4,85.4727,307.4858,25956,1,B,3,IAO,proc
Stuemoa,A,A,A,H,,6,80.8164,5.5664,294,1,WO,0,I,proc
Stuemoa,A,A,A,H,,5,60.0547,371.3468,20486,1,B,5,IAO,proc
Stuemoa,A,A,A,H,,3,59.5977,200.8574,35059,1,O,9,IIIA,proc
Stuemoa,A,A,A,H,,1,49.8359,164.4358,38135,1,O,8,IIIA,proc
Stuemoa,A,A,A,H,,0,43.8555,8.7896,38685,1,WC,0,I,proc
STYEKS,Y,O,R,D,4,125,1.5547,1.3284,7502,1308,A,9,VB,proc
SUTCHAA,Q,R,N,D,6,52,1.1953,1.0782,6239,1704,F,8,VB,proc
Sutchaa,X,H,U,C,16,10,0.8555,0.9228,4691,11968,K,3,VA,proc
Sutchaa,A,Z,H,C,23,12,0.8203,0.9067,4985,8136,K,1,VA,proc
SUTCHI,V,T,X,C,28,4,0.6992,0.7637,4875,10358,K,2,VAB,proc
SUTCHOOE,X,Z,N,C,20,11,0.8164,0.8695,4799,3546,K,2,VA,proc
SWOILZ,C,B,U,D,4,81,1.7734,1.5663,8328,1684,A,6,VAB,proc
SWOILZ,G,H,S,D,5,45,1.7461,1.322,8294,1664,A,6,VI,proc
SWOILZ,D,H,C,D,,50,1.3086,1.1377,6919,1684,F,3,VI,proc
SWOILZ,T,D,B,D,,4,1.2617,1.0676,6875,796,F,4,VI,proc
SWOILZ,A,M,C,D,,54,1.2305,1.1521,6831,1118,F,4,VB,proc
SWOILZ,Q,I,B,D,,1,1.0703,0.9811,5506,8312,G,6,VAB,proc
SWOILZ,B,B,U,D,4,96,1.0078,0.9219,5984,1546,G,0,VB,proc
Swoilz,C,G,D,C,,4,0.8008,0.9424,5383,10168,G,7,VAB,proc
Swoilz,C,G,D,C,,5,0.7695,0.8836,5002,6426,K,1,VA,proc
SWOILZ,B,G,D,C,,3,0.5977,0.6745,3888,3936,K,8,VA,proc
SWOILZ,V,J,D,B,1,0,0.4414,0.6147,3375,9980,M,1,VA,proc
Swoilz,A,C,E,B,31,0,0.4023,0.5957,3372,12152,M,1,VA,proc
Swoilz,U,U,R,B,10,8,0.3477,0.4742,2993,2868,M,4,VA,proc
Swoilz,J,N,E,B,1,1,0.2891,0.5015,2739,8170,M,5,VA,proc
SWOILZ,B,V,C,B,1,0,0.25,0.4444,2324,6904,M,8,VA,proc
SWOILZ,X,O,E,B,,0,0.2305,0.3771,2325,4442,M,8,VA,proc
SWOIWNS,A,W,V,E,2,2,3.5508,2.1471,13651,102,B,0,VZ,proc
Syneayoo,B,Z,S,D,3,6,1.7109,1.3354,7977,874,A,8,VB,proc
Syneayoo,S,G,Y,D,7,,1.6914,1.2561,8125,1172,A,7,VI,proc
Syneayoo,M,C,M,D,7,5,1.582,1.4548,7447,1290,F,0,VB,proc
Syneayoo,C,Z,S,D,9,3,1.5586,1.3814,7912,526,A,8,VB,proc
Syneayoo,N,C,M,D,7,5,1.3672,1.1258,7526,2118,A,9,VI,proc
Syneayoo,P,I,K,D,8,6,1.3086,1.2099,6621,676,F,5,VB,proc
Syneayoo,W,P,G,D,10,1,1.3086,1.2155,6400,5116,F,7,VAB,proc
Syneayoo,Q,I,K,D,8,2,1.2305,1.0879,6147,1994,F,9,VB,proc
Syneayoo,M,N,W,C,1,1,0.8867,0.9296,5237,10858,G,9,VA,proc
Syneayoo,F,W,U,C,16,1,0.8242,0.9002,4675,11008,K,3,VA,proc
Syneayoo,S,K,N,C,20,0,0.7734,0.7773,5167,13011,K,0,VAB,proc
Syneayoo,G,X,S,C,17,1,0.7422,0.8792,4740,12832,K,3,VA,proc
Syneayoo,C,Q,W,C,15,0,0.6992,0.8362,4559,5734,K,4,VA,proc
Syneayoo,T,K,I,C,9,2,0.6484,0.8049,4818,13026,K,2,VAB,proc
Syneayoo,C,D,M,C,7,1,0.5977,0.7943,3819,12474,K,9,VA,proc
Syneayoo,P,V,I,B,9,0,0.3867,0.5628,2887,12232,M,4,VA,proc
Syneayoo,N,V,I,B,9,0,0.375,0.5343,3178,13018,M,3,VA,proc
Syneayoo,Q,W,B,B,27,0,0.3477,0.5287,2631,7462,M,6,VA,proc
Syneayoo,T,F,K,B,8,0,0.3398,0.4592,2817,6096,M,5,VA,proc
Syneayoo,J,H,A,B,,0,0.293,0.4905,2754,4110,M,5,VA,proc
Syneayoo,J,E,D,B,12,0,0.2734,0.4379,2519,11924,M,6,VA,proc
Syneayoo,C,A,V,B,30,0,0.2227,0.3758,2320,10636,M,8,VA,proc
Syneayooe,K,G,Y,E,,0,4.0781,2.2719,14195,184,B,0,VZ,proc
Syneayooe,L,T,Z,D,13,3,1.4688,1.3609,6838,2486,F,4,VAB,proc
Syneayooe,I,N,B,D,13,6,1.4453,1.3442,7461,1290,F,0,VB,proc
Syneayooe,A,G,F,D,11,1,1.3477,1.2613,6254,2116,F,8,VAB,proc
Syneayooe,O,A,A,D,,0,1.3438,1.1444,6626,1078,F,5,VB,proc
Syneayooe,G,H,D,D,12,2,1.2773,1.2462,6275,1382,F,8,VAB,proc
Syneayooe,U,O,I,D,9,1,1.1016,1.0983,5391,5742,G,7,VA,proc
Syneayooe,H,N,B,D,13,3,1.0625,1.0592,6245,2298,F,8,VB,proc
Syneayooe,F,H,D,D,12,2,0.9219,0.947,5625,912,G,4,VAB,proc
Syneayooe,F,S,I,C,23,0,0.8906,0.9483,5716,12906,G,3,VAB,proc
Syneayooe,J,Y,G,C,24,0,0.8008,0.8088,5364,11728,G,7,VAB,proc
Syneayooe,X,M,Z,C,27,1,0.707,0.7282,4691,10670,K,3,VAB,proc
Syneayooe,E,S,I,C,23,1,0.6836,0.7649,4012,12984,K,7,VA,proc
Syneayooe,Z,X,X,C,28,0,0.5977,0.7618,3793,10492,K,9,VA,proc
Syneayooe,A,T,X,C,28,0,0.582,0.6598,3797,10514,K,9,VA,proc
Syneayooe,W,G,R,B,4,0,0.2656,0.4262,2541,9814,M,6,VA,proc
Syneayooe,R,X,E,B,11,0,0.2383,0.4093,2208,12884,M,8,VA,proc
SYNOOKIO,X,J,R,E,4,39,2.5664,1.7495,11080,188,B,0,VZ,proc
SYNOOKIO,B,Z,B,B,,4,0.3359,0.5373,2896,4830,M,4,VA,proc
Synookooe,A,A,A,H,,3,95.5508,352.6748,22521,1,B,4,IVA,proc
SYNUEDIE,,,,D,,,0.8438,0.000015797,2885532,2956,NS,,,proc
SYNUEDIE,,,,D,,,0.6445,0.000015797,8983123,3178,NS,,,proc
SYNUEFAI,A,W,C,D,,8,1.6602,1.4742,8320,2346,A,6,VB,proc
Synuefai,Y,V,U,D,3,11,1.5313,1.2844,6899,1732,F,4,VAB,proc
Synuefai,I,I,R,D,5,15,1.375,1.2784,6357,1140,F,7,VAB,proc
SYNUEFAI,P,O,X,D,2,0,1.3516,1.2637,6340,934,F,7,VAB,proc
SYNUEFAI,L,N,Q,D,6,41,0.9375,1.002,5689,332,G,3,VAB,proc
Synuefai,E,J,M,C,9,1,0.8125,0.8583,4614,11840,K,3,VA,proc
Synuefai,D,T,D,C,14,3,0.6953,0.8267,4894,11438,K,2,VA,proc
SYNUEFAI,H,J,J,C,25,0,0.5781,0.6769,3923,5806,K,8,VA,proc
SYNUEFAI,Z,J,K,B,53,1,0.3477,0.5241,2691,352,M,5,VA,proc
SYNUEFE,N,D,Q,D,6,11,1.5977,1.3925,8123,1610,A,7,VB,proc
SYNUEFE,K,D,Q,D,6,21,1.4922,1.2422,6736,1484,F,5,VAB,proc
SYNUEFE,I,J,F,D,12,33,1.4297,1.3571,7327,740,F,1,VB,proc
SYNUEFE,Z,R,A,D,14,13,1.4122,1.2888,7533,1432,A,9,VI,proc
SYNUEFE,T,B,J,D,10,55,1.3867,1.2241,7762,2108,A,8,VI,proc
SYNUEFE,Q,U,N,D,7,9,1.3086,1.1297,7394,4166,F,0,VI,proc
SYNUEFE,W,B,B,D,14,18,1.2227,1.1242,7222,1086,F,1,VI,proc
SYNUEFE,C,T,F,D,12,50,1.2188,1.0853,6006,4820,F,9,VB,proc
SYNUEFE,L,E,F,D,12,49,1.2188,1.024,6065,996,F,9,VB,proc
SYNUEFE,N,Z,N,D,7,3,1.2109,1.0697,6908,5582,F,3,VI,proc
Synuefe,W,B,B,D,14,19,1.1523,1.14,6057,728,F,9,VB,proc
SYNUEFE,L,T,G,D,11,36,1.1406,1.0855,6441,1726,F,7,VB,proc
Synuefe,T,G,B,D,14,21,1.1406,1.1299,6721,1016,F,5,VB,proc
SYNUEFE,E,O,F,D,12,37,1.125,1.0515,6764,1750,F,4,VI,proc
SYNUEFE,I,J,F,D,12,18,1.1172,1.0031,6168,4452,F,8,VB,proc
SYNUEFE,W,B,B,D,14,27,1.1016,1.0398,5696,608,G,3,VAB,proc
SYNUEFE,W,B,B,D,14,17,1.0977,1.1447,5757,844,G,3,VAB,proc
SYNUEFE,P,Y,I,D,9,1,1.082,1.152,6570,2210,F,6,VB,proc
SYNUEFE,F,S,J,D,9,2,1.0391,1.0696,5544,1170,G,5,VAB,proc
SYNUEFE,R,L,B,D,14,10,1,0.9265,5191,6954,K,0,VA,proc
SYNUEFE,P,J,G,D,11,14,0.9922,0.9026,5213,766,G,9,VAB,proc
SYNUEFE,J,D,Q,D,6,35,0.9688,0.8884,5244,1092,G,9,VAB,proc
SYNUEFE,W,B,B,D,14,28,0.957,0.9926,5236,4350,G,9,VA,proc
SYNUEFE,J,J,F,D,12,40,0.918,0.9359,5051,804,K,0,VA,proc
SYNUEFE,E,T,O,D,7,21,0.9063,0.8951,5685,2396,G,3,VB,proc
SYNUEFE,M,E,F,D,12,3,0.8711,0.9945,4791,960,K,2,VA,proc
Synuefe,V,B,B,D,14,22,0.8633,0.877,5271,668,G,9,VAB,proc
Synuefe,V,O,A,C,29,4,0.8516,0.9197,5661,8440,G,4,VAB,proc
SYNUEFE,P,L,G,C,13,5,0.8438,0.8893,5071,12730,K,0,VAB,proc
SYNUEFE,P,Y,I,D,9,4,0.8438,0.8625,5049,350,K,1,VA,proc
SYNUEFE,H,O,O,D,7,30,0.8359,0.874,5427,2070,G,7,VAB,proc
SYNUEFE,Z,Q,L,D,8,12,0.8359,0.9623,5247,302,G,9,VA,proc
SYNUEFE,N,L,G,C,13,11,0.832,0.8643,4807,446,K,2,VA,proc
SYNUEFE,O,Y,Z,C,16,9,0.8086,0.8514,5356,12026,G,8,VAB,proc
SYNUEFE,Q,L,G,C,13,2,0.8047,0.9325,5555,176,TTS,5,VAB,proc
Synuefe,T,G,B,D,14,18,0.7969,0.8193,4989,434,K,1,VAB,proc
SYNUEFE,L,U,M,D,8,86,0.7852,0.8012,5108,876,K,0,VAB,proc
SYNUEFE,S,T,A,C,29,5,0.7305,0.8578,4899,2754,K,2,VA,proc
SYNUEFE,U,O,A,C,29,7,0.7266,0.8405,5008,442,K,1,VAB,proc
SYNUEFE,F,D,Q,D,6,30,0.7227,0.8858,4524,130,TTS,4,VA,proc
SYNUEFE,U,Q,G,C,13,12,0.7227,0.8656,4709,592,K,3,VA,proc
SYNUEFE,Z,P,P,C,21,6,0.7187,0.7517,4813,518,K,2,VAB,proc
Synuefe,J,V,H,C,12,4,0.7148,0.8186,4438,12866,K,5,VA,proc
Synuefe,U,O,A,C,29,2,0.6953,0.7762,4920,13019,K,1,VAB,proc
SYNUEFE,U,F,I,C,12,2,0.6641,0.8351,4473,12150,K,4,VA,proc
SYNUEFE,F,O,F,D,12,70,0.6602,0.8415,5059,112,TTS,0,VAB,proc
SYNUEFE,D,B,W,C,18,11,0.6406,0.7877,4674,11418,K,3,VAB,proc
SYNUEFE,H,H,U,C,19,10,0.6367,0.6853,4150,484,K,6,VA,proc
SYNUEFE,S,T,A,C,29,3,0.6133,0.665,3912,1740,K,8,VA,proc
SYNUEFE,Z,U,X,C,17,5,0.5937,0.6617,4336,262,K,5,VAB,proc
SYNUEFE,T,L,G,C,13,5,0.5781,0.761,4218,11882,K,6,VA,proc
SYNUEFE,F,B,F,C,14,9,0.5742,0.7412,4327,3776,K,5,VA,proc
SYNUEFE,Q,T,R,E,4,2,0.5742,0.7592,4045,164,TTS,7,VA,proc
SYNUEFE,H,Q,G,C,13,12,0.5508,0.6682,3887,434,K,8,VA,proc
SYNUEFE,S,Q,G,C,13,11,0.5469,0.747,4177,7422,K,6,VA,proc
SYNUEFE,H,H,U,C,19,15,0.5352,0.6615,3631,1062,M,0,VA,proc
SYNUEFE,T,Q,G,C,13,1,0.5273,0.7256,3695,4,TTS,0,VA,proc
SYNUEFE,N,L,G,C,13,9,0.4844,0.6935,4251,64,TTS,6,VA,proc
SYNUEFE,Q,Y,A,C,28,7,0.4805,0.6392,3403,494,M,1,VA,proc
SYNUEFE,Z,J,B,C,28,0,0.4609,0.5851,3791,8792,K,9,VA,proc
SYNUEFE,L,E,F,D,12,19,0.457,0.66,3324,2210,M,2,VA,proc
SYNUEFE,D,A,B,B,57,0,0.4414,0.6002,3502,10794,M,1,VA,proc
SYNUEFE,D,W,O,B,25,2,0.4414,0.5489,3491,5530,M,1,VA,proc
SYNUEFE,I,W,L,B,27,2,0.4414,0.5974,3723,312,K,9,VA,proc
Synuefe,U,J,Z,B,58,1,0.4336,0.6302,3864,50,TTS,8,VA,proc
SYNUEFE,W,E,Z,B,58,0,0.4336,0.5866,3196,654,M,2,VA,proc
SYNUEFE,P,C,N,B,26,1,0.4297,0.5836,3420,6148,M,1,VA,proc
SYNUEFE,S,M,L,B,27,1,0.4297,0.6485,3550,8690,M,0,VA,proc
SYNUEFE,D,T,X,B,47,1,0.4219,0.5496,3227,8538,M,2,VA,proc
SYNUEFE,B,C,C,B,46,2,0.418,0.6192,3471,10040,M,1,VA,proc
SYNUEFE,F,W,O,B,25,0,0.4102,0.5222,3422,9712,M,1,VA,proc
Synuefe,T,O,Z,B,58,0,0.4023,0.5109,3426,6374,M,1,VA,proc
SYNUEFE,V,J,X,B,34,1,0.4023,0.5527,3301,9700,M,2,VA,proc
SYNUEFE,U,G,B,D,14,12,0.3984,0.5341,3207,1246,M,2,VA,proc
Synuefe,V,J,Z,B,58,0,0.3984,0.5233,2987,12226,M,4,VA,proc
SYNUEFE,F,I,L,B,27,0,0.3906,0.5884,3455,12512,M,1,VA,proc
SYNUEFE,H,V,N,B,52,3,0.3906,0.5231,3182,418,M,3,VA,proc
SYNUEFE,L,H,N,B,26,0,0.3789,0.5934,3178,3416,M,3,VA,proc
SYNUEFE,R,Z,F,B,56,1,0.3789,0.5645,3261,12842,M,2,VA,proc
SYNUEFE,E,C,C,B,58,1,0.375,0.5483,3283,12266,M,2,VA,proc
SYNUEFE,Z,A,F,B,43,1,0.375,0.5115,3430,9546,M,1,VA,proc
SYNUEFE,S,C,N,B,26,1,0.3711,0.5827,3163,11546,M,3,VA,proc
SYNUEFE,P,T,Z,B,58,0,0.3672,0.5123,3339,12818,M,2,VA,proc
SYNUEFE,V,E,Z,B,58,0,0.3672,0.5461,3208,316,M,2,VA,proc
SYNUEFE,L,R,C,B,32,1,0.3555,0.5091,2997,11198,M,4,VA,proc
SYNUEFE,G,I,L,B,27,0,0.3516,0.5557,3324,60,TTS,2,VA,proc
SYNUEFE,V,C,N,B,26,2,0.332,0.5479,2861,12923,M,4,VA,proc
SYNUEFE,S,G,J,D,10,55,0.3281,0.525,2994,976,M,4,VA,proc
SYNUEFE,I,U,Q,B,24,2,0.3203,0.4543,2593,10070,M,6,VA,proc
SYNUEFE,C,D,U,B,22,1,0.3125,0.4499,2935,9138,M,4,VA,proc
SYNUEFE,K,C,N,B,26,1,0.3047,0.4525,2511,514,M,6,VA,proc
SYNUEFE,P,K,D,B,45,1,0.3047,0.4289,2674,11502,M,6,VA,proc
SYNUEFE,C,X,M,B,26,1,0.2969,0.5053,3045,118,TTS,3,VA,proc
SYNUEFE,E,F,G,B,30,0,0.2969,0.4416,2506,514,M,7,VA,proc
SYNUEFE,T,J,Z,B,58,0,0.2734,0.4064,2395,254,M,7,VA,proc
SYNUEFE,G,J,S,B,23,0,0.2656,0.4575,2532,588,M,6,VA,proc
SYNUEFE,I,I,L,B,27,0,0.2617,0.4597,2296,182,TTS,8,VA,proc
SYNUEFE,F,I,I,B,55,2,0.2461,0.4435,2518,144,TTS,6,VA,proc
SYNUEFE,O,H,N,B,26,0,0.2461,0.4189,2373,6460,M,7,VA,proc
SYNUEFE,R,C,N,B,26,3,0.2461,0.4495,1976,190,TTS,0,VI,proc
SYNUEFE,X,B,N,B,26,1,0.2187,0.4109,2409,18,TTS,7,VA,proc
SYNUEFE,T,C,N,B,26,0,0.207,0.3581,2212,462,M,8,VA,proc
SYNUEFE,G,C,N,B,26,1,0.2031,0.3883,1878,12963,L,1,V,proc
Syrai Thae,S,S,U,D,2,5,0.8398,0.000015797,9373558,3108,NS,,,proc
Syrai Theia,A,T,U,D,2,3,1.2773,1.1791,6820,2868,F,4,VB,proc
Syrai Theia,I,E,K,C,8,1,0.6641,0.7885,4674,12992,K,3,VAB,proc
Syrai Theia,Y,M,F,B,11,0,0.418,0.5866,3472,11336,M,1,VA,proc
Syrai Theia,X,B,H,B,10,0,0.3633,0.5337,2891,12044,M,4,VA,proc
Syrai Theia,Q,J,X,B,28,0,0.3555,0.5084,2770,5932,M,5,VA,proc
Syrai Theia,Q,G,S,B,31,0,0.3359,0.5152,2671,8226,M,6,VA,proc
SYRAI THEIA,K,E,P,B,19,0,0.2969,0.5046,2509,11118,M,7,IVB,proc
Syrai Theia,U,Y,M,B,34,0,0.2305,0.4229,2144,5168,M,9,VI,proc
Syrai Theia,O,D,Z,B,27,0,0.2227,0.4119,2468,6238,M,7,VA,proc
SYRALIA,E,F,A,D,,29,0.7812,0.8278,5474,8978,G,6,VAB,proc
SYRALIA,J,I,W,B,43,6,0.3711,0.5385,2852,4724,M,4,VA,proc
Syraloa,A,A,A,H,,0,78.9609,205.3725,35016,1,O,9,IIIA,proc
Syre Thua,Y,D,K,D,8,5,1.4375,1.3148,7139,3076,F,2,VB,proc
SYRE THUA,E,J,M,B,48,0,0.25,0.4584,2189,12394,M,8,VA,proc
SYRE THUA,O,Y,U,B,2,0,0.2383,0.4445,2400,5764,M,7,VA,proc
Syriae Thaa,I,G,Y,E,,0,4.2773,2.648,13307,90,B,0,VZ,proc
Syriae Thaa,B,Q,G,C,10,0,0.6719,0.8198,4750,4906,K,2,VAB,proc
Syriae Thaa,Y,M,W,C,1,1,0.582,0.7012,3739,9418,K,9,VA,proc
Syriae Thaa,A,W,Y,B,41,0,0.3281,0.4744,2851,11414,M,4,VA,proc
Syriae Thaa,H,S,J,B,22,0,0.2344,0.3949,2296,13020,M,8,VA,proc
Syriae Thaa,E,M,L,B,21,0,0.2109,0.3708,1968,10902,L,0,V,proc
SYRIVI,B,A,A,E,,0,2.4336,1.8973,9188,1162,A,3,VAB,proc
SYRIVI,F,F,Z,B,,0,0.4453,0.6511,3752,6216,K,9,VA,proc
SYRIVOO,E,G,Y,G,,8,17.3555,5.9899,35256,4,O,0,VZ,proc
Syrue Theia,C,K,I,D,9,1,1.793,1.4611,8203,2086,A,7,VAB,proc
Syrue Theia,D,Q,G,D,10,7,1.7813,1.4977,8065,1142,A,7,VAB,proc
